TITLE	
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/01/21
TIME	10:59:54
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  399.1927
LASTX	 4000.6047
NPOINTS	    3736
FIRSTY	    95.76181
MAXY	    99.77000
MINY	    86.11848
XYDATA
855.2751	99.2187
856.2393	99.2045
857.2036	99.1886
858.1678	99.1704
859.1320	99.1498
860.0963	99.1265
861.0605	99.1003
862.0247	99.0712
862.9890	99.0392
863.9532	99.0046
864.9174	98.9677
865.8817	98.9289
866.8459	98.8886
867.8101	98.8473
868.7744	98.8053
869.7386	98.7628
870.7028	98.7204
871.6671	98.6785
872.6313	98.6379
873.5955	98.5993
874.5598	98.5639
875.5240	98.5325
876.4882	98.5064
877.4525	98.4864
878.4167	98.4733
879.3809	98.4678
880.3452	98.4702
881.3094	98.4804
882.2736	98.4982
883.2379	98.5229
884.2021	98.5537
885.1663	98.5898
886.1306	98.6304
887.0948	98.6746
888.0590	98.7217
889.0233	98.771
889.9875	98.8221
890.9517	98.874
891.9160	98.9263
892.8802	98.9779
893.8444	99.0281
894.8087	99.0759
895.7729	99.1205
896.7371	99.1614
897.7014	99.198
898.6656	99.2302
899.6298	99.258
900.5941	99.2814
901.5583	99.3009
902.5225	99.3167
903.4868	99.3293
904.4510	99.339
905.4152	99.3461
906.3795	99.351
907.3437	99.354
908.3079	99.3551
909.2722	99.3548
910.2364	99.353
911.2006	99.35
912.1649	99.346
913.1291	99.341
914.0933	99.3351
915.0576	99.3284
916.0218	99.3211
916.9860	99.3132
917.9503	99.3047
918.9145	99.2958
919.8787	99.2865
920.8430	99.2768
921.8072	99.2666
922.7714	99.256
923.7357	99.2448
924.6999	99.2331
925.6641	99.2208
926.6284	99.208
927.5926	99.1946
928.5568	99.1807
929.5211	99.1663
930.4853	99.1516
931.4495	99.1365
932.4138	99.1213
933.3780	99.1057
934.3422	99.0896
935.3065	99.0728
936.2707	99.055
937.2349	99.036
938.1992	99.0157
939.1634	98.9941
940.1276	98.9712
941.0919	98.9469
942.0561	98.9213
943.0203	98.8944
943.9846	98.8661
944.9488	98.8365
945.9130	98.8056
946.8773	98.7735
947.8415	98.7402
948.8057	98.7058
949.7700	98.6705
950.7342	98.6343
951.6984	98.5976
952.6627	98.5606
953.6269	98.5238
954.5911	98.4873
955.5554	98.4513
956.5196	98.4158
957.4838	98.3811
958.4481	98.3472
959.4123	98.3142
960.3765	98.2822
961.3408	98.2513
962.3050	98.2214
963.2692	98.1923
964.2335	98.1639
965.1977	98.1358
966.1619	98.1079
967.1262	98.08
968.0904	98.0517
969.0546	98.0228
970.0189	97.993
970.9831	97.9618
971.9473	97.929
972.9116	97.8944
973.8758	97.8579
974.8400	97.8194
975.8043	97.7787
976.7685	97.7356
977.7327	97.6899
978.6970	97.6413
979.6612	97.5897
980.6254	97.535
981.5897	97.4771
982.5539	97.4162
983.5181	97.3521
984.4824	97.2849
985.4466	97.2145
986.4108	97.1407
987.3751	97.0634
988.3393	96.9824
989.3035	96.8977
990.2678	96.8091
991.2320	96.7165
992.1962	96.6195
993.1605	96.5182
994.1247	96.4122
995.0889	96.3015
996.0532	96.186
997.0174	96.0655
997.9816	95.94
998.9459	95.8094
999.9101	95.6736
1000.8743	95.5326
1001.8386	95.3862
1002.8028	95.2345
1003.7670	95.0775
1004.7313	94.9151
1005.6955	94.7474
1006.6597	94.5746
1007.6240	94.3967
1008.5882	94.2139
1009.5524	94.0264
1010.5167	93.8344
1011.4809	93.6381
1012.4451	93.4378
1013.4094	93.234
1014.3736	93.0269
1015.3378	92.8169
1016.3021	92.6045
1017.2663	92.3901
1018.2305	92.1738
1019.1948	91.9563
1020.1590	91.7377
1021.1232	91.5185
1022.0875	91.2992
1023.0517	91.08
1024.0160	90.8614
1024.9802	90.6437
1025.9445	90.4274
1026.9087	90.2127
1027.8729	90.0002
1028.8372	89.7902
1029.8014	89.5832
1030.7656	89.3795
1031.7299	89.1799
1032.6941	88.9848
1033.6583	88.7951
1034.6226	88.6116
1035.5868	88.4355
1036.5510	88.2679
1037.5153	88.1102
1038.4795	87.9635
1039.4437	87.8292
1040.4080	87.7084
1041.3722	87.6023
1042.3364	87.512
1043.3007	87.4383
1044.2649	87.382
1045.2291	87.3436
1046.1934	87.3236
1047.1576	87.3223
1048.1218	87.3397
1049.0861	87.3757
1050.0503	87.4298
1051.0145	87.5012
1051.9788	87.5888
1052.9430	87.6911
1053.9072	87.8063
1054.8715	87.9325
1055.8357	88.0675
1056.7999	88.209
1057.7642	88.3549
1058.7284	88.503
1059.6926	88.6514
1060.6569	88.7981
1061.6211	88.9417
1062.5853	89.081
1063.5496	89.2148
1064.5138	89.3421
1065.4780	89.4622
1066.4423	89.5741
1067.4065	89.6772
1068.3707	89.7711
1069.3350	89.8556
1070.2992	89.9308
1071.2634	89.997
1072.2277	90.0546
1073.1919	90.1044
1074.1561	90.1471
1075.1204	90.1839
1076.0846	90.2157
1077.0488	90.2436
1078.0131	90.2686
1078.9773	90.2917
1079.9415	90.3136
1080.9058	90.3348
1081.8700	90.3561
1082.8342	90.3779
1083.7985	90.4008
1084.7627	90.4255
1085.7269	90.4528
1086.6912	90.4832
1087.6554	90.5173
1088.6196	90.5557
1089.5839	90.5987
1090.5481	90.6465
1091.5123	90.6994
1092.4766	90.7574
1093.4408	90.8203
1094.4050	90.8877
1095.3693	90.9594
1096.3335	91.035
1097.2977	91.1141
1098.2620	91.1963
1099.2262	91.2813
1100.1904	91.3689
1101.1547	91.4586
1102.1189	91.55
1103.0831	91.6429
1104.0474	91.7368
1105.0116	91.8313
1105.9758	91.9262
1106.9401	92.0211
1107.9043	92.1159
1108.8685	92.2103
1109.8328	92.3043
1110.7970	92.3979
1111.7612	92.4913
1112.7255	92.5846
1113.6897	92.6781
1114.6539	92.7719
1115.6182	92.8661
1116.5824	92.9609
1117.5466	93.0563
1118.5109	93.1524
1119.4751	93.2493
1120.4393	93.3472
1121.4036	93.446
1122.3678	93.5456
1123.3320	93.6461
1124.2963	93.7473
1125.2605	93.8491
1126.2247	93.9512
1127.1890	94.0534
1128.1532	94.1555
1129.1174	94.2571
1130.0817	94.3578
1131.0459	94.4574
1132.0101	94.5556
1132.9744	94.6522
1133.9386	94.7469
1134.9028	94.8394
1135.8671	94.9296
1136.8313	95.0172
1137.7955	95.102
1138.7598	95.1838
1139.7240	95.2623
1140.6882	95.3376
1141.6525	95.4096
1142.6167	95.4782
1143.5809	95.5436
1144.5452	95.6058
1145.5094	95.6652
1146.4736	95.7218
1147.4379	95.7759
1148.4021	95.8277
1149.3663	95.8774
1150.3306	95.9252
1151.2948	95.9711
1152.2590	96.0154
1153.2233	96.0581
1154.1875	96.0996
1155.1517	96.14
1156.1160	96.1795
1157.0802	96.2183
1158.0444	96.2566
1159.0087	96.2946
1159.9729	96.3325
1160.9371	96.3705
1161.9014	96.4088
1162.8656	96.4473
1163.8298	96.4861
1164.7941	96.5251
1165.7583	96.5642
1166.7225	96.6034
1167.6868	96.6427
1168.6510	96.6821
1169.6152	96.7216
1170.5795	96.7614
1171.5437	96.8014
1172.5079	96.8416
1173.4722	96.882
1174.4364	96.9226
1175.4006	96.9634
1176.3649	97.0041
1177.3291	97.0447
1178.2933	97.0851
1179.2576	97.1249
1180.2218	97.1642
1181.1860	97.2027
1182.1503	97.2403
1183.1145	97.2772
1184.0787	97.3132
1185.0430	97.3485
1186.0072	97.3829
1186.9714	97.4165
1187.9357	97.449
1188.8999	97.4803
1189.8641	97.5103
1190.8284	97.5387
1191.7926	97.5655
1192.7568	97.5907
1193.7211	97.6142
1194.6853	97.6362
1195.6495	97.6567
1196.6138	97.676
1197.5780	97.6941
1198.5422	97.7113
1199.5065	97.7275
1200.4707	97.7429
1201.4349	97.7574
1202.3992	97.7712
1203.3634	97.7841
1204.3276	97.7962
1205.2919	97.8075
1206.2561	97.8181
1207.2203	97.8281
1208.1846	97.8375
1209.1488	97.8465
1210.1130	97.8552
1211.0773	97.8634
1212.0415	97.8713
1213.0057	97.8788
1213.9700	97.8857
1214.9342	97.892
1215.8984	97.8976
1216.8627	97.9025
1217.8269	97.9068
1218.7911	97.9103
1219.7554	97.9131
1220.7196	97.9154
1221.6838	97.9171
1222.6481	97.9185
1223.6123	97.9195
1224.5765	97.9203
1225.5408	97.9209
1226.5050	97.9216
1227.4692	97.9224
1228.4335	97.9234
1229.3977	97.9247
1230.3619	97.9263
1231.3262	97.9284
1232.2904	97.9309
1233.2546	97.934
1234.2189	97.9376
1235.1831	97.9417
1236.1473	97.9464
1237.1116	97.9515
1238.0758	97.957
1239.0400	97.9627
1240.0043	97.9686
1240.9685	97.9745
1241.9327	97.9804
1242.8970	97.986
1243.8612	97.9915
1244.8254	97.9965
1245.7897	98.0011
1246.7539	98.0051
1247.7181	98.0085
1248.6824	98.0112
1249.6466	98.0131
1250.6108	98.0142
1251.5751	98.0143
1252.5393	98.0135
1253.5035	98.0117
1254.4678	98.009
1255.4320	98.0056
1256.3962	98.0014
1257.3605	97.9966
1258.3247	97.9913
1259.2889	97.9857
1260.2532	97.9797
1261.2174	97.9735
1262.1816	97.9672
1263.1459	97.9607
1264.1101	97.9542
1265.0743	97.9478
1266.0386	97.9415
1267.0028	97.9355
1267.9670	97.9299
1268.9313	97.9247
1269.8955	97.9202
1270.8597	97.9164
1271.8240	97.9134
1272.7882	97.9113
1273.7524	97.9099
1274.7167	97.9092
1275.6809	97.9092
1276.6451	97.9097
1277.6094	97.9107
1278.5736	97.912
1279.5378	97.9137
1280.5021	97.9156
1281.4663	97.9177
1282.4305	97.9199
1283.3948	97.922
1284.3590	97.924
1285.3232	97.9256
1286.2875	97.9269
1287.2517	97.9277
1288.2159	97.9278
1289.1802	97.927
1290.1444	97.9253
1291.1086	97.9223
1292.0729	97.918
1293.0371	97.9124
1294.0013	97.9053
1294.9656	97.897
1295.9298	97.8874
1296.8940	97.8766
1297.8583	97.8647
1298.8225	97.8515
1299.7867	97.8372
1300.7510	97.8219
1301.7152	97.8056
1302.6794	97.7887
1303.6437	97.7713
1304.6079	97.7538
1305.5721	97.7363
1306.5364	97.7191
1307.5006	97.7024
1308.4648	97.6864
1309.4291	97.6715
1310.3933	97.6578
1311.3575	97.6456
1312.3218	97.6349
1313.2860	97.6259
1314.2502	97.6186
1315.2145	97.6129
1316.1787	97.6088
1317.1429	97.6063
1318.1072	97.6052
1319.0714	97.6053
1320.0356	97.6063
1320.9999	97.6078
1321.9641	97.6097
1322.9283	97.6119
1323.8926	97.6142
1324.8568	97.6167
1325.8210	97.6193
1326.7853	97.6221
1327.7495	97.6248
1328.7137	97.6274
1329.6780	97.6297
1330.6422	97.6316
1331.6064	97.633
1332.5707	97.6338
1333.5349	97.6341
1334.4991	97.6338
1335.4634	97.6332
1336.4276	97.6325
1337.3918	97.632
1338.3561	97.6322
1339.3203	97.633
1340.2845	97.6344
1341.2488	97.6359
1342.2130	97.6368
1343.1772	97.6367
1344.1415	97.6351
1345.1057	97.6318
1346.0699	97.627
1347.0342	97.6208
1347.9984	97.6133
1348.9626	97.6044
1349.9269	97.5942
1350.8911	97.5826
1351.8553	97.5695
1352.8196	97.5548
1353.7838	97.5381
1354.7480	97.5194
1355.7123	97.4984
1356.6765	97.4749
1357.6407	97.449
1358.6050	97.4211
1359.5692	97.3917
1360.5334	97.3614
1361.4977	97.3309
1362.4619	97.3002
1363.4261	97.2694
1364.3904	97.2378
1365.3546	97.2051
1366.3188	97.1706
1367.2831	97.1343
1368.2473	97.0964
1369.2115	97.0573
1370.1758	97.0178
1371.1400	96.9786
1372.1042	96.9403
1373.0685	96.9033
1374.0327	96.8678
1374.9969	96.8336
1375.9612	96.8006
1376.9254	96.7683
1377.8896	96.7364
1378.8539	96.705
1379.8181	96.674
1380.7823	96.6439
1381.7466	96.6153
1382.7108	96.589
1383.6750	96.5658
1384.6393	96.5464
1385.6035	96.531
1386.5677	96.5193
1387.5320	96.5107
1388.4962	96.5043
1389.4604	96.499
1390.4247	96.4944
1391.3889	96.4899
1392.3531	96.4858
1393.3174	96.4822
1394.2816	96.4796
1395.2458	96.4784
1396.2101	96.4784
1397.1743	96.4796
1398.1385	96.4811
1399.1028	96.4824
1400.0670	96.4827
1401.0313	96.4817
1401.9955	96.4792
1402.9597	96.4755
1403.9240	96.4706
1404.8882	96.4649
1405.8524	96.4586
1406.8167	96.4521
1407.7809	96.4455
1408.7451	96.4391
1409.7094	96.433
1410.6736	96.4272
1411.6378	96.4215
1412.6021	96.4161
1413.5663	96.4107
1414.5305	96.4057
1415.4948	96.4014
1416.4590	96.3985
1417.4232	96.3974
1418.3875	96.3988
1419.3517	96.4028
1420.3159	96.4093
1421.2802	96.4179
1422.2444	96.4282
1423.2086	96.4401
1424.1729	96.4533
1425.1371	96.4678
1426.1013	96.4834
1427.0656	96.4998
1428.0298	96.5166
1428.9940	96.5337
1429.9583	96.5506
1430.9225	96.5671
1431.8867	96.5831
1432.8510	96.5984
1433.8152	96.6129
1434.7794	96.6262
1435.7437	96.6376
1436.7079	96.6464
1437.6721	96.6516
1438.6364	96.6526
1439.6006	96.6498
1440.5648	96.6438
1441.5291	96.6354
1442.4933	96.6251
1443.4575	96.6134
1444.4218	96.6007
1445.3860	96.5872
1446.3502	96.5738
1447.3145	96.5609
1448.2787	96.5492
1449.2429	96.5388
1450.2072	96.5297
1451.1714	96.5217
1452.1356	96.5147
1453.0999	96.509
1454.0641	96.5052
1455.0283	96.5047
1455.9926	96.5088
1456.9568	96.5182
1457.9210	96.5326
1458.8853	96.5507
1459.8495	96.5712
1460.8137	96.5937
1461.7780	96.6177
1462.7422	96.6434
1463.7064	96.6707
1464.6707	96.6992
1465.6349	96.7283
1466.5991	96.7574
1467.5634	96.7859
1468.5276	96.8138
1469.4918	96.8413
1470.4561	96.8687
1471.4203	96.8965
1472.3845	96.9248
1473.3488	96.9533
1474.3130	96.9813
1475.2772	97.0081
1476.2415	97.0335
1477.2057	97.0576
1478.1699	97.0808
1479.1342	97.1034
1480.0984	97.1257
1481.0626	97.1476
1482.0269	97.1693
1482.9911	97.1907
1483.9553	97.2117
1484.9196	97.2326
1485.8838	97.2532
1486.8480	97.2738
1487.8123	97.294
1488.7765	97.3137
1489.7407	97.3326
1490.7050	97.3502
1491.6692	97.3662
1492.6334	97.3806
1493.5977	97.3936
1494.5619	97.4055
1495.5261	97.4167
1496.4904	97.4272
1497.4546	97.4367
1498.4188	97.4445
1499.3831	97.4499
1500.3473	97.4527
1501.3115	97.4528
1502.2758	97.4509
1503.2400	97.4479
1504.2042	97.4449
1505.1685	97.4428
1506.1327	97.4422
1507.0969	97.4433
1508.0612	97.4455
1509.0254	97.4483
1509.9896	97.4513
1510.9539	97.4546
1511.9181	97.4578
1512.8823	97.4612
1513.8466	97.4646
1514.8108	97.4684
1515.7750	97.4732
1516.7393	97.4796
1517.7035	97.488
1518.6677	97.4986
1519.6320	97.5109
1520.5962	97.5241
1521.5604	97.537
1522.5247	97.5488
1523.4889	97.5588
1524.4531	97.5668
1525.4174	97.5727
1526.3816	97.5768
1527.3458	97.5794
1528.3101	97.5809
1529.2743	97.5814
1530.2385	97.581
1531.2028	97.5798
1532.1670	97.5776
1533.1312	97.5743
1534.0955	97.5694
1535.0597	97.5625
1536.0239	97.5533
1536.9882	97.542
1537.9524	97.5287
1538.9166	97.514
1539.8809	97.4983
1540.8451	97.4824
1541.8093	97.4665
1542.7736	97.4509
1543.7378	97.4353
1544.7020	97.4198
1545.6663	97.404
1546.6305	97.3876
1547.5947	97.3703
1548.5590	97.3519
1549.5232	97.3325
1550.4874	97.3122
1551.4517	97.2913
1552.4159	97.2701
1553.3801	97.2489
1554.3444	97.2278
1555.3086	97.2069
1556.2728	97.1864
1557.2371	97.1665
1558.2013	97.147
1559.1655	97.1272
1560.1298	97.1055
1561.0940	97.0811
1562.0582	97.0535
1563.0225	97.0228
1563.9867	96.9896
1564.9509	96.9544
1565.9152	96.918
1566.8794	96.8809
1567.8436	96.843
1568.8079	96.8043
1569.7721	96.7643
1570.7363	96.7225
1571.7006	96.679
1572.6648	96.6338
1573.6290	96.5871
1574.5933	96.5392
1575.5575	96.4898
1576.5217	96.439
1577.4860	96.3869
1578.4502	96.3339
1579.4144	96.2808
1580.3787	96.228
1581.3429	96.1755
1582.3071	96.1235
1583.2714	96.0717
1584.2356	96.0199
1585.1998	95.9677
1586.1641	95.915
1587.1283	95.8619
1588.0925	95.8086
1589.0568	95.7551
1590.0210	95.7017
1590.9852	95.6481
1591.9495	95.5942
1592.9137	95.5398
1593.8779	95.4845
1594.8422	95.4283
1595.8064	95.3709
1596.7706	95.3125
1597.7349	95.253
1598.6991	95.1926
1599.6633	95.1313
1600.6276	95.0693
1601.5918	95.0063
1602.5560	94.9422
1603.5203	94.8767
1604.4845	94.8097
1605.4487	94.7413
1606.4130	94.6716
1607.3772	94.6011
1608.3414	94.53
1609.3057	94.4582
1610.2699	94.3859
1611.2341	94.3133
1612.1984	94.2405
1613.1626	94.1682
1614.1268	94.0966
1615.0911	94.026
1616.0553	93.9565
1617.0195	93.888
1617.9838	93.8206
1618.9480	93.7548
1619.9122	93.6916
1620.8765	93.6316
1621.8407	93.5756
1622.8049	93.5239
1623.7692	93.4762
1624.7334	93.4322
1625.6976	93.3912
1626.6619	93.3531
1627.6261	93.3178
1628.5903	93.2859
1629.5546	93.2578
1630.5188	93.2338
1631.4830	93.2142
1632.4473	93.1988
1633.4115	93.1877
1634.3757	93.1815
1635.3400	93.1807
